customer_id,segment_name,recency,frequency,monetary,ticket_count,sessions_30d
CUST01489,Champions,41,5,5689.93,1.0,9
CUST01490,Loyal Customers,122,7,5285.2,2.0,3
CUST01491,Loyal Customers,87,4,4053.23,2.0,6
CUST01492,Loyal Customers,62,4,5478.3,3.0,10
CUST01493,Potential Loyalists,10,2,807.4499999999999,0.0,0
CUST01494,Loyal Customers,265,4,1888.54,1.0,1
CUST01495,Loyal Customers,89,6,3722.74,1.0,0
CUST01496,Potential Loyalists,16,1,662.11,0.0,9
CUST01497,Champions,35,5,3393.85,1.0,9
CUST01498,Champions,12,5,3640.46,1.0,14
CUST01499,Loyal Customers,133,5,4317.6,0.0,3
CUST01500,Loyal Customers,95,4,3285.09,0.0,8
CUST01501,Potential Loyalists,66,2,646.4300000000001,2.0,6
CUST01502,Potential Loyalists,80,2,1331.42,1.0,15
CUST01503,Loyal Customers,90,4,2509.01,1.0,8
CUST01504,At Risk,152,3,1436.96,2.0,0
CUST01505,Potential Loyalists,64,1,608.83,0.0,2
CUST01506,Loyal Customers,140,4,2676.48,2.0,4
CUST01507,Loyal Customers,125,5,4142.6,2.0,5
CUST01508,Potential Loyalists,3,1,845.65,0.0,10
CUST01509,Champions,6,4,2604.54,2.0,17
CUST01510,At Risk,132,2,1667.1,0.0,7
CUST01511,Loyal Customers,88,4,2601.14,2.0,11
CUST01512,Champions,43,7,6822.51,2.0,3
CUST01513,At Risk,131,1,1062.28,0.0,0
CUST01514,Potential Loyalists,82,3,1466.5,0.0,5
CUST01515,Loyal Customers,96,6,5632.79,0.0,4
CUST01516,At Risk,172,1,421.68,1.0,15
CUST01517,Loyal Customers,87,4,1921.46,2.0,4
CUST01518,At Risk,485,1,569.86,0.0,1
CUST01519,Loyal Customers,105,4,3686.74,0.0,0
CUST01520,Potential Loyalists,19,1,333.93,0.0,10
CUST01521,Potential Loyalists,10,2,1070.1399999999999,0.0,2
CUST01522,Potential Loyalists,68,1,882.29,0.0,2
CUST01523,Champions,15,4,3702.2799999999997,1.0,1
CUST01524,Potential Loyalists,19,1,2078.4,1.0,5
CUST01525,Loyal Customers,56,4,2175.72,0.0,1
CUST01526,Champions,9,4,3305.24,2.0,7
CUST01527,At Risk,326,3,2802.84,0.0,1
CUST01528,At Risk,105,1,424.84,1.0,13
CUST01529,At Risk,194,1,1455.91,0.0,0
CUST01530,Loyal Customers,182,5,4146.860000000001,2.0,7
CUST01531,At Risk,222,2,1077.94,2.0,3
CUST01532,Loyal Customers,159,6,2788.44,1.0,6
CUST01533,At Risk,167,1,697.43,0.0,6
CUST01534,Potential Loyalists,22,1,416.32,0.0,7
CUST01535,Champions,8,8,3627.45,2.0,9
CUST01536,Potential Loyalists,7,1,1059.82,1.0,2
CUST01537,At Risk,123,1,355.81,0.0,3
CUST01538,Potential Loyalists,80,1,346.25,0.0,8
CUST01539,At Risk,158,1,643.65,1.0,0
CUST01540,At Risk,195,3,2546.85,1.0,4
CUST01541,Potential Loyalists,64,1,626.47,0.0,5
CUST01542,Potential Loyalists,4,1,382.91,0.0,15
CUST01543,At Risk,131,1,1270.64,0.0,8
CUST01544,Loyal Customers,113,9,5640.23,4.0,11
CUST01545,At Risk,106,2,1091.81,0.0,4
CUST01546,Champions,22,5,2407.6499999999996,2.0,4
CUST01547,Loyal Customers,99,9,7802.05,3.0,4
CUST01548,Loyal Customers,49,6,3110.35,1.0,2
CUST01549,At Risk,167,3,3126.75,1.0,15
CUST01550,Loyal Customers,109,4,1841.6,0.0,5
CUST01551,Potential Loyalists,69,1,674.67,0.0,11
CUST01552,Loyal Customers,108,5,2594.91,0.0,3
CUST01553,At Risk,153,1,381.8,0.0,4
CUST01554,Loyal Customers,75,4,3977.0899999999997,1.0,8
CUST01555,Potential Loyalists,30,1,329.17,1.0,5
CUST01556,Potential Loyalists,37,3,1996.78,0.0,1
CUST01557,Potential Loyalists,41,3,1524.72,0.0,9
CUST01558,At Risk,210,3,2406.87,1.0,1
CUST01559,Loyal Customers,93,8,5817.8,3.0,5
CUST01560,Potential Loyalists,8,3,1682.37,1.0,14
CUST01561,At Risk,153,1,567.89,0.0,5
CUST01562,Potential Loyalists,51,2,1271.3,1.0,17
CUST01563,Potential Loyalists,20,2,1279.74,1.0,0
CUST01564,At Risk,236,2,1155.5900000000001,0.0,1
CUST01565,Potential Loyalists,41,3,2690.33,0.0,4
CUST01566,Potential Loyalists,5,1,486.05,0.0,0
CUST01567,At Risk,345,2,1423.0500000000002,0.0,3
CUST01568,At Risk,178,2,1002.8800000000001,1.0,2
CUST01569,Potential Loyalists,81,3,3115.0,0.0,20
CUST01570,At Risk,144,2,551.3299999999999,0.0,2
CUST01571,Loyal Customers,253,5,4663.12,2.0,1
CUST01572,At Risk,227,1,1048.29,1.0,1
CUST01573,Loyal Customers,78,5,4071.61,2.0,7
CUST01574,At Risk,161,3,2673.15,0.0,2
CUST01575,At Risk,165,3,4439.9800000000005,2.0,1
CUST01576,Potential Loyalists,82,2,2235.15,1.0,10
CUST01577,At Risk,107,1,343.71,1.0,3
CUST01578,Potential Loyalists,10,1,1222.13,0.0,4
CUST01579,Champions,45,8,6050.82,1.0,9
CUST01580,Potential Loyalists,18,2,912.24,0.0,14
CUST01581,Champions,22,11,8927.9,5.0,6
CUST01582,Loyal Customers,58,7,4264.93,2.0,5
CUST01583,At Risk,261,3,1979.92,0.0,2
CUST01584,Champions,0,5,10650.07,0.0,6
CUST01585,Potential Loyalists,23,1,327.29,0.0,4
CUST01586,Potential Loyalists,25,1,788.8,1.0,7
CUST01587,Loyal Customers,129,5,3345.9300000000003,2.0,10
CUST01588,Loyal Customers,145,4,3378.07,1.0,2
CUST01589,At Risk,147,2,883.23,0.0,1
CUST01590,At Risk,129,2,1250.94,0.0,8
CUST01591,At Risk,136,3,2829.57,2.0,4
CUST01592,At Risk,117,1,500.86,0.0,8
CUST01593,Potential Loyalists,30,1,675.24,0.0,18
CUST01594,Champions,43,4,2625.18,1.0,2
CUST01595,Potential Loyalists,59,3,1640.96,0.0,8
CUST01596,Loyal Customers,60,5,3906.69,1.0,7
CUST01597,Champions,40,6,3297.58,2.0,4
CUST01598,Potential Loyalists,68,3,1366.15,0.0,4
CUST01599,Potential Loyalists,82,3,1748.0800000000002,0.0,3
CUST01600,Potential Loyalists,0,1,657.78,0.0,2
CUST01601,Loyal Customers,49,6,6158.02,2.0,6
CUST01602,Potential Loyalists,22,3,1334.5700000000002,1.0,8
CUST01603,Loyal Customers,166,4,2882.1099999999997,1.0,0
CUST01604,Loyal Customers,49,6,2549.4,2.0,17
CUST01605,Potential Loyalists,20,1,1057.43,0.0,3
CUST01606,At Risk,180,1,282.09,1.0,1
CUST01607,At Risk,155,1,1515.3,0.0,7
CUST01608,Potential Loyalists,26,1,501.47,0.0,1
CUST01609,Potential Loyalists,69,3,1380.23,2.0,4
CUST01610,Loyal Customers,69,4,2593.45,2.0,4
CUST01611,Champions,28,6,3039.58,2.0,1
CUST01612,At Risk,283,1,725.09,0.0,1
CUST01613,At Risk,255,2,1983.37,0.0,0
CUST01614,Loyal Customers,103,9,5758.2,3.0,4
CUST01615,Potential Loyalists,1,3,1862.39,1.0,3
CUST01616,Loyal Customers,160,6,4472.110000000001,2.0,4
CUST01617,Loyal Customers,71,4,3694.23,2.0,9
CUST01618,Loyal Customers,84,6,4011.61,0.0,2
CUST01619,Potential Loyalists,2,3,1148.84,0.0,8
CUST01620,Champions,4,6,3750.7,0.0,7
CUST01621,Champions,26,7,4465.24,1.0,10
CUST01622,Champions,15,7,3807.67,2.0,6
CUST01623,At Risk,359,2,1834.9099999999999,0.0,0
CUST01624,Loyal Customers,75,4,2439.45,1.0,11
CUST01625,Potential Loyalists,10,3,1125.83,1.0,7
CUST01626,Champions,28,4,2267.6099999999997,0.0,6
CUST01627,Loyal Customers,295,4,2804.23,0.0,1
CUST01628,At Risk,180,3,1760.35,1.0,4
CUST01629,Potential Loyalists,81,2,1120.0,1.0,1
CUST01630,Champions,19,8,7630.67,1.0,6
CUST01631,Champions,2,6,4758.7699999999995,1.0,14
CUST01632,Potential Loyalists,6,1,1472.62,0.0,4
CUST01633,Potential Loyalists,55,3,1093.75,1.0,3
CUST01634,Potential Loyalists,40,1,668.05,0.0,6
CUST01635,Champions,42,5,3802.4,2.0,10
CUST01636,Potential Loyalists,16,1,310.14,0.0,10
CUST01637,Champions,29,10,6494.71,3.0,8
CUST01638,Champions,31,5,3624.0,0.0,9
CUST01639,At Risk,166,2,2292.2200000000003,0.0,3
CUST01640,At Risk,105,1,464.57,0.0,6
CUST01641,Loyal Customers,101,4,2914.92,1.0,13
CUST01642,Champions,4,5,4472.83,0.0,5
CUST01643,Loyal Customers,182,5,3485.7299999999996,0.0,5
CUST01644,Loyal Customers,118,8,5024.66,3.0,5
CUST01645,Loyal Customers,74,4,3081.21,0.0,9
CUST01646,Loyal Customers,66,7,3917.38,0.0,10
CUST01647,Champions,10,6,5675.4,0.0,8
CUST01648,At Risk,150,1,540.77,0.0,2
CUST01649,At Risk,243,1,376.88,0.0,1
CUST01650,At Risk,102,1,1797.67,0.0,9
CUST01651,At Risk,87,3,2543.79,1.0,0
CUST01652,Champions,40,6,3702.64,2.0,2
CUST01653,At Risk,87,3,2168.75,1.0,0
CUST01654,At Risk,99,1,1073.19,0.0,2
CUST01655,Champions,13,8,7066.74,2.0,2
CUST01656,Champions,9,6,3506.88,1.0,16
CUST01657,At Risk,328,1,149.0,0.0,2
CUST01658,Loyal Customers,56,8,7356.57,2.0,3
CUST01659,At Risk,98,2,1400.5700000000002,0.0,8
CUST01660,Champions,6,8,8061.9,1.0,10
CUST01661,At Risk,154,2,826.76,1.0,0
CUST01662,Potential Loyalists,33,3,2215.29,0.0,3
CUST01663,Champions,22,5,3881.61,2.0,4
CUST01664,Potential Loyalists,75,3,2080.54,1.0,20
CUST01665,Potential Loyalists,75,1,335.28,0.0,6
CUST01666,Loyal Customers,318,5,4392.38,1.0,5
CUST01667,At Risk,136,2,1307.77,0.0,12
CUST01668,Loyal Customers,106,8,5325.84,0.0,7
CUST01669,At Risk,143,2,1801.98,0.0,0
CUST01670,Potential Loyalists,19,2,2472.29,1.0,15
CUST01671,Loyal Customers,79,5,4824.19,2.0,1
CUST01672,Champions,29,5,2937.06,0.0,7
CUST01673,Potential Loyalists,24,1,489.02,0.0,3
CUST01674,Loyal Customers,116,4,1864.1999999999998,1.0,5
CUST01675,At Risk,132,2,1309.95,0.0,3
CUST01676,At Risk,133,3,1460.8000000000002,1.0,5
CUST01677,Champions,17,6,3597.0699999999997,0.0,3
CUST01678,Loyal Customers,50,6,3935.61,0.0,1
CUST01679,Champions,29,4,2798.27,0.0,7
CUST01680,Potential Loyalists,36,1,2660.5,0.0,12
CUST01681,Loyal Customers,53,4,3363.76,1.0,6
CUST01682,Loyal Customers,227,5,1999.79,1.0,0
CUST01683,Champions,26,4,4532.08,1.0,7
CUST01684,Potential Loyalists,63,3,3554.1800000000003,0.0,4
CUST01685,Loyal Customers,278,6,3081.38,1.0,2
CUST01686,At Risk,138,1,699.98,1.0,0
CUST01687,Loyal Customers,81,5,2765.61,0.0,3
CUST01688,Loyal Customers,130,4,4056.68,1.0,9
CUST01689,Loyal Customers,62,4,2918.12,1.0,6
CUST01690,Loyal Customers,70,4,3930.82,2.0,2
CUST01691,At Risk,89,1,591.46,1.0,8
CUST01692,Loyal Customers,176,7,4276.32,3.0,6
CUST01693,Potential Loyalists,33,1,483.01,0.0,11
CUST01694,Potential Loyalists,38,1,759.46,0.0,10
CUST01695,Loyal Customers,72,4,1763.04,1.0,22
CUST01696,At Risk,127,2,1047.8,0.0,1
CUST01697,Potential Loyalists,62,3,2717.38,0.0,5
CUST01698,Loyal Customers,68,8,7824.55,4.0,5
CUST01699,Loyal Customers,242,6,3095.45,0.0,2
CUST01700,Potential Loyalists,6,3,2536.5,0.0,14
CUST01701,Potential Loyalists,14,1,388.29,0.0,3
CUST01702,At Risk,209,3,2444.42,0.0,3
CUST01703,Potential Loyalists,7,2,2037.6100000000001,0.0,6
CUST01704,Potential Loyalists,47,1,926.37,0.0,13
CUST01705,Potential Loyalists,29,3,1829.77,1.0,21
CUST01706,Champions,6,6,3962.25,1.0,6
CUST01707,Potential Loyalists,2,2,1446.76,1.0,5
CUST01708,Potential Loyalists,5,3,1319.75,0.0,7
CUST01709,At Risk,157,3,1524.54,0.0,1
CUST01710,Potential Loyalists,58,3,1236.27,1.0,10
CUST01711,Loyal Customers,110,4,2242.31,0.0,2
CUST01712,Potential Loyalists,25,1,828.82,1.0,9
CUST01713,Champions,41,7,5539.05,3.0,1
CUST01714,Loyal Customers,132,8,7387.29,1.0,0
CUST01715,Loyal Customers,121,4,2342.73,2.0,4
CUST01716,Potential Loyalists,31,3,2688.8500000000004,1.0,1
CUST01717,Loyal Customers,125,5,5726.24,0.0,6
CUST01718,Loyal Customers,133,12,6556.120000000001,3.0,4
CUST01719,Loyal Customers,148,4,2725.06,1.0,4
CUST01720,Potential Loyalists,13,3,1236.77,1.0,9
CUST01721,Potential Loyalists,38,1,617.29,0.0,5
CUST01722,Potential Loyalists,59,1,359.06,0.0,1
CUST01723,Champions,16,6,7673.5,2.0,4
CUST01724,Potential Loyalists,39,2,1680.71,0.0,12
CUST01725,Potential Loyalists,44,1,632.03,1.0,8
CUST01726,Potential Loyalists,23,1,1507.03,0.0,17
CUST01727,Champions,1,4,1657.76,0.0,13
CUST01728,Potential Loyalists,10,2,1236.25,0.0,5
CUST01729,Potential Loyalists,8,2,2079.31,2.0,11
CUST01730,Loyal Customers,120,7,5329.4400000000005,4.0,7
CUST01731,Loyal Customers,102,4,2888.49,0.0,1
CUST01732,Champions,9,7,7979.33,2.0,4
CUST01733,Loyal Customers,92,4,2532.24,3.0,2
CUST01734,Loyal Customers,160,5,5871.23,2.0,2
CUST01735,Potential Loyalists,61,2,1287.08,1.0,6
CUST01736,Champions,13,4,2197.62,2.0,8
CUST01737,Potential Loyalists,26,1,512.92,0.0,9
CUST01738,Champions,39,4,2851.85,0.0,7
CUST01739,Potential Loyalists,75,1,349.72,0.0,5
CUST01740,Potential Loyalists,22,1,717.61,0.0,1
CUST01741,Champions,29,7,6413.37,1.0,2
CUST01742,Loyal Customers,130,6,3970.62,1.0,13
CUST01743,At Risk,90,3,1294.36,1.0,6
CUST01744,At Risk,111,1,1021.08,0.0,3
CUST01745,At Risk,204,2,806.46,0.0,6
CUST01746,Loyal Customers,239,4,2960.62,1.0,1
CUST01747,Potential Loyalists,24,1,1498.03,0.0,7
CUST01748,Potential Loyalists,36,1,150.03,0.0,4
CUST01749,At Risk,190,2,1709.8200000000002,1.0,0
CUST01750,At Risk,137,1,556.93,0.0,4
CUST01751,Potential Loyalists,61,1,332.52,0.0,3
CUST01752,At Risk,171,1,516.34,0.0,2
CUST01753,Potential Loyalists,43,2,912.8100000000001,0.0,4
CUST01754,Potential Loyalists,13,2,806.9000000000001,0.0,4
CUST01755,Loyal Customers,152,6,3652.4,2.0,3
CUST01756,Loyal Customers,90,7,6859.41,0.0,12
CUST01757,At Risk,167,2,1856.03,0.0,1
CUST01758,Potential Loyalists,78,1,411.88,0.0,2
CUST01759,At Risk,89,2,1973.57,0.0,3
CUST01760,Loyal Customers,69,7,5472.3099999999995,3.0,2
CUST01761,Loyal Customers,89,11,7359.26,3.0,2
CUST01762,Loyal Customers,66,8,5954.5,2.0,1
CUST01763,Potential Loyalists,8,1,705.53,1.0,3
CUST01764,Potential Loyalists,45,3,1471.8400000000001,1.0,5
CUST01765,At Risk,265,2,1739.8,0.0,0
CUST01766,At Risk,163,1,561.64,0.0,4
CUST01767,At Risk,145,3,1605.14,3.0,5
CUST01768,Loyal Customers,101,7,5814.4400000000005,1.0,10
CUST01769,Loyal Customers,55,5,5381.57,2.0,10
CUST01770,Potential Loyalists,58,3,1327.79,2.0,2
CUST01771,Loyal Customers,58,4,2990.29,0.0,14
CUST01772,At Risk,254,2,1751.38,0.0,0
CUST01773,Loyal Customers,196,5,4845.14,1.0,5
CUST01774,Loyal Customers,152,6,3826.09,3.0,0
CUST01775,Potential Loyalists,49,2,1120.32,1.0,6
CUST01776,Potential Loyalists,79,2,2686.35,0.0,4
CUST01777,Loyal Customers,167,5,3035.66,1.0,6
CUST01778,At Risk,87,1,512.32,0.0,6
CUST01779,Loyal Customers,167,4,3408.21,2.0,3
CUST01780,Potential Loyalists,5,3,2803.73,3.0,8
CUST01781,At Risk,241,1,1360.78,1.0,3
CUST01782,Loyal Customers,137,7,4334.56,0.0,1
CUST01783,Champions,21,4,2577.89,0.0,1
CUST01784,Potential Loyalists,67,3,2180.12,1.0,12
CUST01785,Potential Loyalists,14,1,982.58,0.0,1
CUST01786,Champions,23,6,3745.53,3.0,2
CUST01787,Potential Loyalists,75,1,1770.53,0.0,6
CUST01788,Loyal Customers,54,5,3455.7,2.0,4
CUST01789,Potential Loyalists,52,1,341.52,0.0,6
CUST01790,Potential Loyalists,40,3,1750.7,0.0,1
CUST01791,Potential Loyalists,82,2,516.61,0.0,5
CUST01792,Potential Loyalists,36,1,821.29,0.0,12
CUST01793,Loyal Customers,48,4,5185.16,1.0,3
CUST01794,Potential Loyalists,26,2,1843.9,0.0,8
CUST01795,At Risk,89,1,1266.99,1.0,7
CUST01796,Potential Loyalists,33,1,500.81,0.0,4
CUST01797,At Risk,117,1,1593.85,1.0,6
CUST01798,Loyal Customers,103,4,3577.66,1.0,5
CUST01799,Potential Loyalists,74,1,659.32,1.0,0
CUST01800,At Risk,122,1,507.22,0.0,5
CUST01801,Potential Loyalists,24,1,371.61,1.0,10
CUST01802,At Risk,139,3,1461.8,1.0,3
CUST01803,At Risk,104,3,2088.76,2.0,1
CUST01804,At Risk,177,3,1552.45,0.0,4
CUST01805,Potential Loyalists,37,1,433.16,0.0,0
CUST01806,Potential Loyalists,50,1,411.72,0.0,8
CUST01807,Potential Loyalists,74,3,3341.2,1.0,3
CUST01808,Champions,17,6,3618.0299999999997,1.0,5
CUST01809,Champions,45,7,7139.78,1.0,2
CUST01810,Potential Loyalists,28,1,381.71,0.0,8
CUST01811,Loyal Customers,69,4,3016.58,3.0,7
CUST01812,Champions,25,4,2569.42,0.0,16
CUST01813,Champions,22,5,3758.42,1.0,5
CUST01814,Potential Loyalists,43,1,579.84,1.0,6
CUST01815,Potential Loyalists,4,1,762.94,0.0,4
CUST01816,At Risk,189,1,507.79,0.0,2
CUST01817,Loyal Customers,147,7,5667.97,1.0,6
CUST01818,Loyal Customers,168,5,3080.04,1.0,1
CUST01819,Potential Loyalists,82,2,1750.5700000000002,2.0,2
CUST01820,Champions,6,10,6699.02,4.0,7
CUST01821,Champions,41,5,3708.96,0.0,2
CUST01822,Potential Loyalists,50,2,2116.75,1.0,1
CUST01823,Champions,32,4,3657.11,0.0,6
CUST01824,Loyal Customers,201,5,5499.38,2.0,4
CUST01825,Potential Loyalists,16,1,561.93,1.0,14
CUST01826,Loyal Customers,57,5,3208.37,0.0,0
CUST01827,Potential Loyalists,5,2,1217.56,0.0,8
CUST01828,At Risk,122,3,1876.83,0.0,5
CUST01829,Loyal Customers,101,7,4605.35,1.0,4
CUST01830,Champions,27,4,2433.02,1.0,2
CUST01831,Potential Loyalists,11,1,448.22,1.0,13
CUST01832,Loyal Customers,95,5,5038.610000000001,1.0,3
CUST01833,Champions,27,7,4261.32,0.0,1
CUST01834,Potential Loyalists,2,1,715.74,0.0,5
CUST01835,At Risk,132,1,710.25,0.0,15
CUST01836,Loyal Customers,125,6,3567.04,1.0,12
CUST01837,Potential Loyalists,76,1,441.28,0.0,5
CUST01838,Potential Loyalists,64,2,775.96,0.0,7
CUST01839,Potential Loyalists,0,3,1378.5,0.0,15
CUST01840,At Risk,101,3,1327.8,0.0,5
CUST01841,Champions,14,5,3198.59,1.0,17
CUST01842,At Risk,161,1,1332.91,0.0,0
CUST01843,Potential Loyalists,25,2,2693.71,0.0,8
CUST01844,Loyal Customers,125,7,4849.78,1.0,8
CUST01845,At Risk,164,1,545.67,0.0,3
CUST01846,Loyal Customers,76,7,4758.75,4.0,5
CUST01847,Potential Loyalists,16,1,1293.93,0.0,2
CUST01848,Champions,1,5,5180.32,1.0,10
CUST01849,Potential Loyalists,34,1,385.85,0.0,3
CUST01850,Potential Loyalists,28,3,1714.05,0.0,5
CUST01851,At Risk,355,1,289.22,0.0,2
CUST01852,Potential Loyalists,48,1,572.93,1.0,2
CUST01853,Loyal Customers,153,6,3611.41,3.0,0
CUST01854,At Risk,150,2,1301.87,0.0,5
CUST01855,Potential Loyalists,72,3,2387.65,3.0,11
CUST01856,At Risk,211,3,1379.79,3.0,0
CUST01857,Loyal Customers,74,9,5573.32,5.0,1
CUST01858,Potential Loyalists,20,1,522.62,1.0,9
CUST01859,Potential Loyalists,15,2,1262.4,0.0,12
CUST01860,Potential Loyalists,1,2,914.9300000000001,2.0,9
CUST01861,Potential Loyalists,1,3,2676.62,0.0,4
CUST01862,Potential Loyalists,9,3,3486.8,0.0,4
CUST01863,At Risk,188,1,530.13,0.0,4
CUST01864,At Risk,221,1,519.75,0.0,3
CUST01865,Potential Loyalists,60,3,1867.7600000000002,2.0,4
CUST01866,Potential Loyalists,70,1,510.52,1.0,16
CUST01867,Potential Loyalists,11,1,663.94,0.0,2
CUST01868,Potential Loyalists,80,3,26057.29,0.0,4
CUST01869,Loyal Customers,52,8,5254.78,1.0,13
CUST01870,Loyal Customers,91,4,4178.4,2.0,9
CUST01871,At Risk,100,1,1448.69,1.0,1
CUST01872,Champions,41,7,4856.42,2.0,4
CUST01873,Champions,9,5,2655.24,0.0,5
CUST01874,Potential Loyalists,31,1,663.19,0.0,1
CUST01875,Loyal Customers,74,7,3162.7799999999997,2.0,0
CUST01876,Loyal Customers,143,5,4129.84,0.0,1
CUST01877,Potential Loyalists,45,3,2789.21,2.0,1
CUST01878,Potential Loyalists,22,1,314.15,0.0,4
CUST01879,Potential Loyalists,24,1,709.74,1.0,5
CUST01880,Loyal Customers,231,4,1569.8400000000001,1.0,3
CUST01881,Champions,8,5,3112.58,4.0,0
CUST01882,At Risk,219,2,965.8,0.0,0
CUST01883,Champions,5,4,2831.88,1.0,2
CUST01884,At Risk,234,3,2372.63,1.0,2
CUST01885,Champions,6,5,3303.2799999999997,1.0,9
CUST01886,Potential Loyalists,78,2,948.26,0.0,6
CUST01887,Loyal Customers,126,6,3354.62,1.0,1
CUST01888,Champions,27,6,3310.32,1.0,3
CUST01889,Potential Loyalists,71,2,1553.42,0.0,5
CUST01890,At Risk,226,1,416.76,0.0,1
CUST01891,At Risk,217,2,3614.49,2.0,0
CUST01892,Potential Loyalists,39,1,547.55,0.0,5
CUST01893,Potential Loyalists,50,3,2530.01,2.0,2
CUST01894,Loyal Customers,195,4,3166.55,0.0,2
CUST01895,At Risk,329,1,1344.42,0.0,7
CUST01896,Potential Loyalists,70,1,177.86,0.0,10
CUST01897,Champions,28,6,4619.71,1.0,7
CUST01898,At Risk,218,1,829.18,0.0,1
CUST01899,Potential Loyalists,53,2,1576.16,1.0,2
CUST01900,Loyal Customers,75,7,5287.41,1.0,9
CUST01901,At Risk,163,3,2344.37,0.0,6
CUST01902,Potential Loyalists,53,2,549.9300000000001,0.0,1
CUST01903,Champions,20,8,5239.29,4.0,8
CUST01904,Potential Loyalists,39,3,2969.4300000000003,3.0,4
CUST01905,Potential Loyalists,2,3,2083.6400000000003,1.0,6
CUST01906,Potential Loyalists,81,1,555.37,0.0,3
CUST01907,Champions,32,5,3168.6099999999997,0.0,3
CUST01908,At Risk,216,3,1025.52,0.0,1
CUST01909,Potential Loyalists,37,1,825.7,0.0,13
CUST01910,Loyal Customers,130,5,2642.55,0.0,1
CUST01911,Champions,40,8,5924.11,2.0,4
CUST01912,Champions,43,4,1992.5,1.0,13
CUST01913,Potential Loyalists,78,1,422.52,0.0,2
CUST01914,Loyal Customers,83,6,5482.889999999999,2.0,7
CUST01915,Loyal Customers,273,4,3357.25,0.0,1
CUST01916,Potential Loyalists,10,2,934.02,0.0,3
CUST01917,At Risk,196,2,1593.3,0.0,2
CUST01918,Loyal Customers,170,4,3621.08,0.0,1
CUST01919,Potential Loyalists,40,1,328.12,0.0,10
CUST01920,Loyal Customers,215,4,2814.54,1.0,1
CUST01921,Loyal Customers,75,4,2532.17,1.0,9
CUST01922,Potential Loyalists,30,3,2918.16,0.0,10
CUST01923,At Risk,146,3,1359.38,0.0,9
CUST01924,Potential Loyalists,61,1,371.86,0.0,13
CUST01925,Potential Loyalists,12,1,448.97,0.0,12
CUST01926,At Risk,130,1,449.37,0.0,5
CUST01927,At Risk,163,3,3362.8999999999996,0.0,1
CUST01928,Potential Loyalists,6,3,1788.02,1.0,14
CUST01929,At Risk,163,2,735.4100000000001,0.0,5
CUST01930,Potential Loyalists,19,2,1131.9099999999999,0.0,2
CUST01931,Potential Loyalists,10,2,975.78,0.0,11
CUST01932,Potential Loyalists,12,1,1359.13,0.0,11
CUST01933,Champions,39,6,3230.78,0.0,6
CUST01934,Potential Loyalists,33,1,585.58,0.0,8
CUST01935,Potential Loyalists,52,1,308.98,0.0,8
CUST01936,Potential Loyalists,34,1,300.34,0.0,8
CUST01937,At Risk,120,1,383.33,0.0,3
CUST01938,Champions,45,4,1866.8,2.0,4
CUST01939,Champions,34,4,3249.84,1.0,13
CUST01940,Champions,8,7,6388.84,1.0,12
CUST01941,Loyal Customers,47,9,5847.1900000000005,2.0,11
CUST01942,At Risk,249,1,523.56,0.0,4
CUST01943,Loyal Customers,52,4,4844.02,1.0,10
CUST01944,Champions,13,7,5245.9800000000005,2.0,6
CUST01945,At Risk,118,1,554.68,0.0,0
CUST01946,At Risk,118,3,1522.71,2.0,4
CUST01947,Loyal Customers,123,7,4832.0599999999995,0.0,6
CUST01948,At Risk,170,2,1170.93,1.0,3
CUST01949,Loyal Customers,136,8,9603.31,1.0,9
CUST01950,At Risk,136,3,1395.9099999999999,0.0,2
CUST01951,Loyal Customers,125,4,2559.6099999999997,1.0,2
CUST01952,At Risk,313,2,922.6,0.0,3
CUST01953,At Risk,176,1,886.28,0.0,0
CUST01954,Loyal Customers,50,10,7300.599999999999,3.0,2
CUST01955,Champions,25,7,2957.63,2.0,11
CUST01956,Potential Loyalists,78,1,301.98,0.0,5
CUST01957,At Risk,210,3,2989.2,1.0,3
CUST01958,Loyal Customers,113,7,3390.38,4.0,5
CUST01959,Potential Loyalists,9,1,676.52,0.0,4
CUST01960,Potential Loyalists,25,1,1173.93,0.0,4
CUST01961,Loyal Customers,79,4,3056.04,2.0,1
CUST01962,Loyal Customers,142,8,5467.6900000000005,2.0,2
CUST01963,At Risk,113,1,827.54,0.0,6
CUST01964,Potential Loyalists,15,1,848.15,0.0,4
CUST01965,At Risk,196,2,1060.55,1.0,3
CUST01966,Loyal Customers,49,6,5099.78,1.0,9
CUST01967,Champions,28,4,1574.64,2.0,12
CUST01968,Potential Loyalists,59,1,1323.58,1.0,2
CUST01969,Potential Loyalists,80,2,1641.0,1.0,3
CUST01970,Potential Loyalists,84,3,1898.37,0.0,14
CUST01971,Potential Loyalists,10,2,2559.3999999999996,1.0,12
CUST01972,Champions,4,9,4551.23,2.0,15
CUST01973,At Risk,89,3,2694.88,0.0,18
CUST01974,Loyal Customers,54,5,2533.77,2.0,9
CUST01975,Loyal Customers,57,5,3442.37,1.0,9
CUST01976,Loyal Customers,100,5,4264.75,3.0,15
CUST01977,Potential Loyalists,68,2,1844.12,1.0,8
CUST01978,Loyal Customers,156,7,6034.36,2.0,2
CUST01979,Potential Loyalists,61,1,669.46,0.0,13
CUST01980,Champions,1,8,7551.46,1.0,10
CUST01981,Loyal Customers,84,4,4730.360000000001,1.0,13
CUST01982,Champions,36,7,4060.75,2.0,5
